docId,filename,top topics, and contribution to doc ...
4637,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004699.txt,3,0.270,2,0.162,10,0.146,4,0.124,5,0.103,9,0.086
4638,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004700.txt,10,0.296,2,0.152,4,0.122,9,0.119,1,0.093,6,0.089
4639,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004701.txt,9,0.137,8,0.133,4,0.120,2,0.116,1,0.112,3,0.108,6,0.091,10,0.071,7,0.062
4640,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004702.txt,6,0.186,2,0.166,10,0.146,5,0.134,1,0.101,7,0.097,9,0.081,4,0.053
4641,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004703.txt,4,0.161,3,0.150,10,0.130,7,0.110,5,0.102,6,0.098,8,0.087,1,0.071,9,0.055
4642,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004704.txt,10,0.239,1,0.229,6,0.112,8,0.101,3,0.101,9,0.074,5,0.053,4,0.053
4643,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004705.txt,6,0.145,1,0.137,3,0.124,2,0.120,4,0.116,9,0.100,8,0.084,10,0.072,5,0.072
4644,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004706.txt,10,0.283,8,0.187,4,0.183,9,0.110,5,0.073,6,0.064
4645,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004707.txt,5,0.359,2,0.163,1,0.114,7,0.106,10,0.069,4,0.069
4646,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004708.txt,1,0.184,4,0.154,3,0.127,5,0.120,10,0.101,6,0.094,2,0.067,9,0.064
4647,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004709.txt,5,0.495,1,0.140,8,0.068,7,0.068,2,0.063
4648,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004710.txt,4,0.353,2,0.135,5,0.121,9,0.072,3,0.072,6,0.068,7,0.053
4649,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004711.txt,10,0.246,3,0.150,9,0.144,4,0.112,2,0.107,8,0.059,7,0.053,6,0.053
4650,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004712.txt,5,0.158,7,0.140,4,0.136,3,0.136,9,0.122,1,0.104,10,0.068,2,0.054
4651,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004713.txt,9,0.236,3,0.213,4,0.182,8,0.111,7,0.067,1,0.067,10,0.053
4652,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004714.txt,3,0.301,4,0.259,8,0.139,9,0.090,7,0.084
4653,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004715.txt,10,0.220,8,0.216,4,0.206,9,0.101,6,0.078,7,0.050,3,0.050
4654,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004716.txt,4,0.294,8,0.242,3,0.191,9,0.119,6,0.062
4655,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004717.txt,9,0.248,6,0.180,3,0.171,8,0.099,7,0.081,10,0.077,4,0.077
4656,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004718.txt,3,0.279,9,0.262,10,0.128,4,0.128,7,0.064,1,0.052
4657,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004719.txt,6,0.208,9,0.167,10,0.146,7,0.120,4,0.099,3,0.073,8,0.063,5,0.057
4658,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004720.txt,4,0.222,8,0.191,2,0.129,3,0.124,10,0.113,6,0.103
4659,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004721.txt,3,0.267,10,0.230,9,0.112,1,0.112,7,0.080,4,0.053
4660,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004722.txt,10,0.198,4,0.188,7,0.155,6,0.111,3,0.097,1,0.087,8,0.082,9,0.058
4661,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004723.txt,3,0.265,9,0.237,1,0.123,6,0.100,8,0.073,4,0.068
4662,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004724.txt,9,0.217,7,0.193,6,0.169,3,0.106,8,0.087,1,0.068,4,0.058
4663,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004725.txt,6,0.238,4,0.176,10,0.114,9,0.105,3,0.095,2,0.081,8,0.076,5,0.067
4664,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004726.txt,4,0.455,9,0.164,5,0.103,8,0.067,6,0.061
4665,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004727.txt,10,0.342,8,0.203,7,0.101,4,0.089,6,0.072,1,0.059,9,0.055
4666,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004728.txt,3,0.236,10,0.155,4,0.115,9,0.092,2,0.092,8,0.086,5,0.075,6,0.063,7,0.057
4667,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004729.txt,10,0.220,2,0.179,8,0.161,4,0.131,3,0.113,9,0.071
4668,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004730.txt,9,0.181,4,0.167,3,0.163,8,0.116,10,0.084,1,0.079,2,0.065,7,0.051,6,0.051
4669,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004731.txt,9,0.225,6,0.132,4,0.123,5,0.115,3,0.115,7,0.088,2,0.079,1,0.053
4670,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004732.txt,4,0.180,5,0.140,3,0.135,10,0.122,9,0.113,8,0.104,1,0.090,7,0.059
4671,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004733.txt,4,0.210,2,0.174,10,0.125,5,0.125,6,0.112,3,0.085,8,0.063,7,0.058
4672,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004734.txt,10,0.317,4,0.168,6,0.139,8,0.082,3,0.082,2,0.082,9,0.058
4673,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004735.txt,9,0.289,2,0.189,10,0.136,5,0.088,7,0.070,4,0.066,3,0.061,1,0.057
4674,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004736.txt,6,0.185,5,0.167,8,0.133,1,0.116,10,0.094,9,0.073,7,0.060,2,0.060,4,0.056,3,0.056
4675,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004737.txt,9,0.221,3,0.190,8,0.108,6,0.103,4,0.103,2,0.097,5,0.082
4676,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004738.txt,5,0.335,1,0.202,2,0.138,10,0.084,7,0.064
4677,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004739.txt,9,0.195,5,0.172,3,0.144,10,0.132,8,0.121,4,0.063,6,0.057,1,0.052
4678,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004740.txt,4,0.274,9,0.110,3,0.105,10,0.096,8,0.091,6,0.082,7,0.068,1,0.068,5,0.059
4679,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004741.txt,5,0.291,2,0.158,7,0.133,10,0.094,8,0.079,9,0.059,6,0.059,1,0.054
4680,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004742.txt,5,0.374,7,0.163,9,0.141,2,0.084,1,0.053
4681,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004743.txt,4,0.256,9,0.194,8,0.144,10,0.117,3,0.100,6,0.061,7,0.056
4682,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004744.txt,4,0.259,3,0.203,6,0.198,9,0.125,1,0.069,8,0.056
4683,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004745.txt,3,0.176,4,0.171,10,0.150,2,0.124,8,0.114,6,0.088,9,0.067
4684,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004746.txt,9,0.309,3,0.253,4,0.118,5,0.073,6,0.062,7,0.051
4685,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004747.txt,9,0.275,4,0.163,3,0.163,2,0.085,8,0.072,7,0.065
4686,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004748.txt,6,0.207,9,0.173,8,0.123,2,0.095,5,0.089,3,0.084,10,0.073,7,0.056,4,0.050,1,0.050
4687,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004749.txt,9,0.212,4,0.182,3,0.152,8,0.091,5,0.091,1,0.091,2,0.076,7,0.056
4688,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004750.txt,10,0.257,3,0.168,4,0.119,9,0.097,8,0.097,6,0.075,2,0.066,5,0.058,7,0.053
4689,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004751.txt,6,0.142,3,0.142,9,0.138,7,0.116,4,0.116,1,0.116,8,0.102
4690,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004752.txt,3,0.519,9,0.202,8,0.126
4691,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004753.txt,4,0.184,9,0.160,3,0.135,10,0.129,7,0.123,2,0.098,8,0.061
4692,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004754.txt,3,0.243,8,0.193,10,0.144,2,0.104,6,0.099,4,0.099,9,0.079
4693,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004755.txt,4,0.607,3,0.092,9,0.088
4694,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004756.txt,3,0.158,2,0.153,8,0.138,6,0.107,1,0.102,4,0.082,10,0.077,9,0.077,5,0.066
4695,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004757.txt,4,0.304,5,0.198,3,0.106,8,0.092,9,0.083,7,0.078
4696,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004758.txt,6,0.384,3,0.282,10,0.085,2,0.085,4,0.062
4697,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004759.txt,8,0.152,9,0.137,5,0.137,4,0.133,10,0.114,7,0.109,1,0.076,3,0.062,6,0.057
4698,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004760.txt,7,0.193,5,0.173,3,0.130,9,0.110,6,0.110,4,0.094,10,0.087,2,0.071
4699,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004761.txt,4,0.251,8,0.211,10,0.203,3,0.070,6,0.066,9,0.053,2,0.053
4700,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004762.txt,9,0.204,7,0.148,3,0.141,1,0.134,4,0.120,5,0.085,6,0.077
4701,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004763.txt,3,0.241,6,0.126,10,0.120,7,0.094,2,0.089,1,0.089,8,0.084,9,0.068,4,0.068
4702,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004764.txt,4,0.401,9,0.183,3,0.141,8,0.099
4703,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004765.txt,10,0.264,4,0.167,8,0.106,5,0.106,2,0.093,3,0.070,1,0.070,6,0.062
4704,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004766.txt,4,0.285,9,0.190,3,0.155,8,0.110,6,0.080,2,0.060
4705,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004767.txt,8,0.174,10,0.162,5,0.134,9,0.113,4,0.113,2,0.093,7,0.061,3,0.061,1,0.053
4706,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004768.txt,4,0.597,9,0.091,3,0.074,5,0.063,8,0.057
4707,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004769.txt,4,0.483,3,0.138,9,0.125,8,0.063,7,0.054
4708,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004770.txt,4,0.314,8,0.184,9,0.135,6,0.076,1,0.076,7,0.065,3,0.065
4709,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004771.txt,10,0.418,4,0.184,9,0.133,2,0.077
4710,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004772.txt,9,0.307,3,0.214,2,0.125,6,0.104,8,0.083,1,0.052
4711,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004773.txt,10,0.252,2,0.178,4,0.114,9,0.109,6,0.084,1,0.084,8,0.064,7,0.054
4712,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004774.txt,3,0.170,10,0.166,8,0.138,9,0.119,6,0.103,4,0.103,1,0.075,2,0.059
4713,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004775.txt,4,0.260,10,0.186,3,0.178,9,0.136,1,0.085,8,0.054
4714,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004776.txt,9,0.341,8,0.196,4,0.145,6,0.134,3,0.089
4715,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004777.txt,10,0.247,8,0.156,4,0.144,5,0.123,9,0.099,3,0.099,2,0.074
4716,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004778.txt,9,0.207,3,0.203,8,0.122,4,0.122,2,0.106,6,0.102
4717,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004779.txt,6,0.175,8,0.158,3,0.153,9,0.124,10,0.102,4,0.090,2,0.085,5,0.068
4718,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004780.txt,3,0.235,9,0.217,4,0.205,10,0.084,8,0.078,2,0.060
4719,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004781.txt,3,0.360,9,0.280,4,0.168,6,0.056
4720,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004782.txt,4,0.357,2,0.173,8,0.097,5,0.071,3,0.066,7,0.061,6,0.056
4721,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004783.txt,3,0.365,10,0.183,9,0.152,6,0.086,2,0.081
4722,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004784.txt,3,0.279,2,0.185,9,0.176,6,0.108,8,0.081,4,0.072
4723,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004785.txt,4,0.435,8,0.149,7,0.068,3,0.068,1,0.068,2,0.062,9,0.056
4724,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004786.txt,3,0.312,4,0.225,9,0.170,1,0.110
4725,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004787.txt,2,0.276,10,0.217,4,0.126,5,0.094,7,0.083,1,0.063
4726,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004788.txt,1,0.179,9,0.164,6,0.155,2,0.126,7,0.121,4,0.097,8,0.063
4727,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004789.txt,4,0.470,9,0.119,8,0.100,3,0.078,6,0.064,1,0.055,10,0.050
4728,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004790.txt,4,0.565,8,0.093,3,0.089,9,0.065,7,0.056
4729,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004791.txt,4,0.252,9,0.138,3,0.110,2,0.092,8,0.083,6,0.083,5,0.083,7,0.078,10,0.055
4730,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004792.txt,4,0.343,6,0.108,2,0.108,1,0.089,5,0.080,10,0.075,9,0.066
4731,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004793.txt,5,0.156,7,0.135,6,0.122,4,0.114,1,0.114,8,0.089,3,0.089,9,0.084,10,0.059
4732,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004794.txt,3,0.238,7,0.186,5,0.129,1,0.114,9,0.076,10,0.071,4,0.067,8,0.057
4733,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004795a.txt,4,0.461,3,0.176,8,0.145,6,0.078,9,0.052
4734,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004795b.txt,4,0.317,5,0.263,9,0.099,7,0.080,8,0.069,1,0.065
4735,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004796.txt,4,0.414,5,0.180,9,0.157,7,0.057,8,0.054
4736,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004797.txt,4,0.282,8,0.176,9,0.160,1,0.107,5,0.091,3,0.063,2,0.056
4737,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004798.txt,4,0.450,3,0.158,8,0.080,9,0.074,7,0.055
4738,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004799.txt,4,0.358,3,0.280,9,0.142,8,0.101
4739,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004800.txt,3,0.248,9,0.218,4,0.214,8,0.068,1,0.063,7,0.058
4740,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004801.txt,4,0.279,8,0.154,10,0.144,7,0.080,9,0.075,6,0.065,2,0.065,1,0.065,3,0.055
4741,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004802.txt,4,0.364,9,0.134,7,0.134,1,0.075,8,0.064,5,0.064,2,0.053
4742,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004803.txt,10,0.316,8,0.116,6,0.090,4,0.084,3,0.077,5,0.071,2,0.065,1,0.065,9,0.058,7,0.058
4743,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004804.txt,3,0.500,9,0.212,8,0.071
4744,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004805.txt,8,0.180,3,0.180,4,0.151,5,0.137,9,0.112,6,0.093
4745,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004806.txt,10,0.204,9,0.191,6,0.182,3,0.120,8,0.107,7,0.076
4746,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004807.txt,4,0.357,5,0.146,7,0.092,8,0.081,3,0.070,1,0.065,9,0.059,2,0.059
4747,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004808.txt,4,0.474,8,0.103,9,0.097,5,0.074,7,0.069,3,0.057
4748,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004809.txt,4,0.427,8,0.092,9,0.086,7,0.076,2,0.076,10,0.059,3,0.054
4749,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004810.txt,4,0.243,8,0.229,9,0.192,3,0.164,6,0.079
4750,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004811.txt,4,0.357,9,0.145,8,0.121,6,0.116,7,0.092,10,0.063,3,0.058
4751,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004812.txt,10,0.322,8,0.142,3,0.137,4,0.098,9,0.087,5,0.066
4752,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004813.txt,10,0.410,7,0.098,5,0.094,8,0.090,9,0.081,4,0.068,2,0.060
4753,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004814.txt,3,0.338,10,0.292,9,0.108,6,0.097,4,0.056,2,0.056
4754,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004815.txt,1,0.217,7,0.198,2,0.184,5,0.174,8,0.068
4755,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004816.txt,6,0.279,4,0.164,2,0.137,3,0.100,9,0.082,8,0.078,1,0.073
4756,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004817.txt,3,0.373,9,0.254,7,0.075,4,0.075,1,0.066,10,0.057
4757,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004818.txt,10,0.166,3,0.166,5,0.135,9,0.124,2,0.109,8,0.098,7,0.067,4,0.052
4758,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004819.txt,7,0.322,2,0.216,1,0.129,6,0.094,5,0.082,4,0.064
4759,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004820.txt,5,0.207,7,0.161,9,0.143,8,0.138,4,0.101,6,0.083,3,0.065,10,0.060
4760,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004821.txt,4,0.295,10,0.164,8,0.156,3,0.143,9,0.123
4761,/Users/justinlittman/Google Drive/Hack-to-Learn Datasets/Eleanor Roosevelt Papers "My Day" columns/txt/md004822.txt,4,0.541,8,0.102,9,0.078,10,0.073,3,0.073,2,0.068
